transaction_id,user_id,timestamp,category,merchant,amount,payment_mode,note,reckless
TXN00242,U027,2025-08-12 07:14:05,Bills,"Vaughn, Roberts and Miller",469.06,Card,Gifted groceries to friend,0
TXN00243,U075,2025-09-21 10:32:33,Travel,"Dunlap, Moore and Johnson",1092.33,Card,Binge spending on Entertainment,1
TXN00244,U010,2025-02-17 22:54:38,Bills,"Cline, Parrish and Watts",495.89,UPI,Invested in tablet,0
TXN00245,U013,2025-07-07 14:29:06,Shopping,"Miller, Price and Wagner",224.27,Card,Casual Food expense,0
TXN00246,U083,2025-01-08 16:46:34,Shopping,"Ramirez, Hanna and Walsh",576.53,Card,Shopping spree for tablet,0
TXN00247,U053,2025-08-28 07:26:10,Shopping,Lam Inc,547.04,Card,Purchased movie ticket for daily use,1
TXN00248,U064,2025-01-28 19:41:47,Travel,Fuller-Greene,1030.19,Card,Random gym membership buy,0
TXN00249,U017,2025-04-17 14:20:32,Entertainment,Smith Group,1385.87,Card,Overordered ice cream,1
TXN00250,U060,2025-02-01 10:50:44,Shopping,"Mitchell, Rodriguez and Lang",716.96,UPI,Random shirt buy,0
TXN00251,U079,2025-05-21 01:05:39,Entertainment,Holloway-Ruiz,76.8,UPI,Medical headphones expense,0
TXN00252,U011,2025-02-22 01:31:46,Food,Williams and Sons,366.9,Card,Emotional purchase: movie ticket,1
TXN00253,U001,2025-09-28 00:04:36,Entertainment,Gill-Jimenez,727.8,Card,Spent on Shopping weekend outing,0
TXN00254,U007,2025-04-21 07:52:59,Shopping,"Rivera, Lewis and Hall",1367.32,UPI,Random subscription buy,1
TXN00255,U006,2025-02-14 22:59:34,Travel,Turner-Armstrong,88.81,UPI,Paid Entertainment bill,0
TXN00256,U006,2025-07-02 13:15:45,Bills,Fowler and Sons,99.69,Card,Medical earphones expense,0
TXN00257,U081,2025-10-12 09:35:28,Travel,"Maldonado, Brown and Sosa",333.86,Card,Gifted movie ticket to friend,0
TXN00258,U091,2025-08-03 20:55:25,Food,Trujillo-Davis,327.63,UPI,Bought sandwich with friends,1
TXN00259,U067,2025-08-14 19:28:45,Food,Hart-Morton,349.3,UPI,Bought pasta with friends,0
TXN00260,U052,2025-09-08 11:33:48,Medical,"Johnson, Deleon and Petty",840.38,Card,Extra subscription to Netflix,1
TXN00261,U064,2025-10-16 10:36:41,Food,"Mueller, Ward and Fleming",591.48,Card,Late-night pasta order,1
TXN00262,U056,2025-01-24 08:48:45,Bills,Davis-Howard,434.68,UPI,Gifted headphones to friend,0
TXN00263,U057,2025-06-06 15:47:56,Shopping,Little-Randall,872.74,Card,Recharged utility Prime Video,0
TXN00264,U064,2025-05-04 06:51:22,Bills,Garcia Ltd,670.48,Card,Emotional purchase: gym membership,1
TXN00265,U054,2025-06-25 16:51:08,Bills,Patterson-Thompson,520.0,Card,Drunk ordered subscription,1
TXN00266,U022,2025-05-25 13:42:25,Shopping,Cortez Ltd,446.36,UPI,Emotional purchase: headphones,0
TXN00267,U058,2025-09-14 01:43:10,Bills,Rogers Ltd,1130.45,Card,Monthly spend on Bills,0
TXN00268,U066,2025-05-20 10:13:47,Shopping,"Mckee, Malone and Santos",1505.09,UPI,Random snacks buy,0
TXN00269,U075,2025-03-13 08:03:52,Shopping,Mason-Green,1673.71,UPI,Late-night biryani order,0
TXN00270,U036,2025-09-14 07:06:16,Bills,Zamora and Sons,1504.39,UPI,Bought groceries on impulse,0
TXN00271,U015,2025-06-18 16:06:23,Entertainment,"Delgado, Johnson and Banks",1173.74,UPI,Couldn't resist tablet,1
TXN00272,U020,2025-01-06 10:01:39,Bills,Lopez-Woods,269.0,UPI,Monthly spend on Entertainment,0
TXN00273,U085,2025-01-25 00:44:30,Food,Stevens-Aguirre,521.18,UPI,Bought extra Travel,1
TXN00274,U022,2025-08-20 04:08:23,Food,Benson-Schmitt,556.52,Card,Extra subscription to Hotstar,0
TXN00275,U007,2025-01-14 07:21:07,Entertainment,Hudson Ltd,273.03,UPI,Bought extra Medical,0
TXN00276,U050,2025-03-22 11:56:14,Bills,Taylor Inc,353.46,UPI,Spent on Entertainment weekend outing,0
TXN00277,U056,2025-09-15 12:28:17,Medical,Ball-Williams,760.44,UPI,Regular shirt purchase,1
TXN00278,U078,2025-05-31 19:03:33,Entertainment,Smith-Lee,1099.7,UPI,Couldn't resist groceries,1
TXN00279,U044,2025-04-21 05:30:26,Shopping,"Spencer, Mora and Martinez",635.95,UPI,Recharged utility Prime Video,0
TXN00280,U049,2025-08-10 23:08:47,Food,Morton Ltd,1303.56,UPI,Random headphones buy,0
TXN00281,U018,2025-10-19 19:02:10,Shopping,Gonzalez Group,915.83,UPI,Spent on Travel weekend outing,0
TXN00282,U029,2025-07-21 17:31:58,Shopping,"Phillips, Foley and Rodriguez",1657.35,UPI,Overordered biryani,0
TXN00283,U044,2025-07-07 13:54:55,Entertainment,Ramirez-Yates,97.58,UPI,Paid monthly rent,0
TXN00284,U027,2025-02-11 06:08:43,Food,"Garcia, White and Benson",733.34,UPI,Spent on Entertainment weekend outing,0
TXN00285,U062,2025-06-08 02:53:35,Shopping,West Ltd,1395.84,UPI,Gifted earphones to friend,0
TXN00286,U033,2025-07-24 02:34:22,Bills,Knight-Fox,146.46,UPI,Spent on Medical weekend outing,0
TXN00287,U019,2025-07-03 02:51:59,Bills,Burns Group,541.6,Card,Paid monthly rent,0
TXN00288,U096,2025-07-28 08:28:04,Travel,Stevens Group,1562.98,UPI,Couldn't resist shoes,0
TXN00289,U023,2025-10-11 17:18:58,Food,Phillips-Gibson,90.83,UPI,Recharged utility Hotstar,1
TXN00290,U011,2025-07-05 05:33:08,Shopping,"Molina, Burton and Collins",1218.63,UPI,Extra subscription to Netflix,0
TXN00291,U008,2025-02-25 08:24:59,Entertainment,Molina-Novak,431.45,Card,Gifted snacks to friend,0
TXN00292,U040,2025-07-20 00:09:03,Medical,Joseph Ltd,1186.83,Card,Planned buy: groceries,0
TXN00293,U065,2025-09-08 01:27:48,Medical,Holloway-Rasmussen,506.78,UPI,Essential Travel payment,1
TXN00294,U097,2025-08-20 23:02:00,Bills,Villa LLC,178.71,UPI,Household necessity: groceries,0
TXN00295,U072,2025-08-14 20:42:40,Shopping,Wilson and Sons,399.77,UPI,Planned buy: shirt,0
TXN00296,U015,2025-08-27 23:53:19,Shopping,Andrade Ltd,357.2,Card,Drunk ordered shirt,0
TXN00297,U089,2025-04-13 01:58:48,Food,Gonzalez and Sons,221.49,Card,Planned buy: shoes,0
TXN00298,U069,2025-08-15 02:22:16,Entertainment,Noble Group,576.57,Card,Planned buy: movie ticket,0
TXN00299,U081,2025-11-09 02:49:33,Food,West Group,492.42,UPI,Planned buy: snacks,0
TXN00300,U038,2025-06-27 16:55:51,Bills,"Brown, Johnson and Bailey",519.43,Card,Splurged on Dominos,0
TXN00301,U002,2025-08-03 17:51:10,Food,Miller-Salazar,1896.58,UPI,Bought snacks on impulse,1
TXN00302,U066,2025-08-22 13:18:53,Entertainment,"Boyd, Martinez and Powers",189.02,UPI,Binge spending on Food,0
TXN00303,U014,2025-08-04 00:15:37,Food,Johnson PLC,1091.03,Card,Monthly spend on Food,1
TXN00304,U065,2025-06-20 14:43:20,Food,Fisher-Wheeler,212.62,Card,Medical earphones expense,1
TXN00305,U099,2025-10-07 03:40:01,Medical,Bolton Inc,939.63,Card,Recharged utility Spotify,0
TXN00306,U077,2025-03-06 17:02:18,Food,Riley-Barry,769.83,Card,Bought sandwich with friends,1
TXN00307,U029,2025-07-22 10:09:59,Shopping,"Collins, Serrano and Anderson",1670.53,UPI,Binge spending on Entertainment,1
TXN00308,U044,2025-08-09 04:05:34,Medical,"Buckley, Murphy and Molina",454.99,UPI,Medical pizza expense,0
TXN00309,U018,2025-06-15 02:27:38,Bills,"Nelson, Ali and Jones",1088.98,Card,Monthly spend on Medical,1
TXN00310,U009,2025-08-23 03:36:20,Entertainment,"Dyer, Harmon and Lopez",1110.06,Card,Casual Medical expense,0
TXN00311,U035,2025-09-20 18:09:47,Entertainment,Rodriguez PLC,382.65,UPI,Bought insurance for gym membership,0
TXN00312,U001,2025-09-26 22:02:46,Entertainment,"Smith, Lee and Hayes",1439.29,Card,Regular pizza purchase,0
TXN00313,U076,2025-08-04 21:01:45,Travel,Fletcher Ltd,523.04,Card,Late-night biryani order,0
TXN00314,U039,2025-01-30 19:08:11,Shopping,Campbell-Martin,380.04,Card,Purchased groceries for daily use,0
TXN00315,U015,2025-04-12 03:11:34,Medical,Carter-Garcia,1176.92,UPI,Random snacks buy,0
TXN00316,U098,2025-08-24 03:53:04,Food,"Payne, Zimmerman and Jones",644.39,UPI,Planned buy: earphones,0
TXN00317,U021,2025-02-20 22:19:17,Medical,Patton-Roberts,761.12,UPI,Invested in earphones,1
TXN00318,U017,2025-03-03 05:50:03,Shopping,Chapman-Marshall,1549.19,UPI,Overordered pasta,1
TXN00319,U017,2025-07-06 04:44:48,Travel,Aguilar-Wilson,1014.3,UPI,Extra subscription to Zomato Gold,1
TXN00320,U010,2025-05-05 08:42:23,Shopping,"Chang, Washington and Smith",208.46,UPI,Recharged utility Prime Video,1
TXN00321,U032,2025-05-10 07:39:54,Medical,"Soto, Harris and Anderson",953.92,UPI,Paid Entertainment bill,0
TXN00322,U076,2025-08-13 23:11:12,Food,Ramsey LLC,1581.09,Card,Drunk ordered groceries,1
TXN00323,U063,2025-01-09 18:40:51,Shopping,"Lamb, Larson and Jenkins",463.24,UPI,Essential Bills payment,1
TXN00324,U051,2025-09-13 22:15:30,Food,"Jennings, Lowe and Brown",740.09,UPI,Bought groceries on impulse,0
TXN00325,U049,2025-03-13 03:03:25,Entertainment,Velez-Rogers,1351.5,UPI,Binge spending on Shopping,0
TXN00326,U095,2025-09-14 19:31:31,Food,Long Ltd,1009.52,UPI,Binge spending on Bills,0
TXN00327,U025,2025-03-07 19:54:45,Food,Davis-Thomas,1381.44,Card,Splurged on Dominos,1
TXN00328,U057,2025-05-14 13:36:07,Entertainment,"Martin, Kelly and Pugh",444.08,Card,Household necessity: gym membership,0
TXN00329,U009,2025-01-21 07:52:19,Entertainment,Rodriguez LLC,559.42,Card,Casual Entertainment expense,1
TXN00330,U067,2025-04-27 03:20:17,Shopping,Manning-Long,1496.0,Card,Gifted snacks to friend,0
TXN00331,U066,2025-02-18 13:22:23,Entertainment,"James, Love and Brown",1444.08,Card,Overordered sandwich,1
TXN00332,U008,2025-07-14 20:46:25,Bills,"Logan, Wilkins and Stokes",290.65,Card,Purchased groceries for daily use,1
TXN00333,U032,2025-09-16 18:48:20,Medical,Cobb PLC,592.34,Card,Essential Food payment,0
TXN00334,U005,2025-04-10 21:23:23,Food,Baker Ltd,1406.11,UPI,Drunk ordered movie ticket,0
TXN00335,U024,2025-10-03 22:21:17,Shopping,Graham-Ray,419.89,Card,Bought extra Travel,0
TXN00336,U042,2025-05-21 16:24:18,Entertainment,Holloway and Sons,368.82,UPI,Bought extra Travel,0
TXN00337,U093,2025-10-11 21:48:42,Travel,Wilcox-Carr,313.82,Card,Planned buy: headphones,1
TXN00338,U029,2025-10-03 12:20:16,Food,Baker-Castillo,1082.22,UPI,Splurged on Dominos,1
TXN00339,U096,2025-01-31 00:56:34,Food,"Gibson, Foster and Wright",1676.01,UPI,Late-night coffee order,1
TXN00340,U050,2025-03-19 04:48:42,Bills,Mathis-Charles,290.97,UPI,Bought ice cream with friends,1
TXN00341,U035,2025-05-30 17:39:36,Medical,"Gonzalez, Hamilton and Strong",203.31,Card,Paid Medical bill,1
TXN00342,U041,2025-03-23 11:00:36,Medical,Strong LLC,157.16,Card,Bought insurance for gym membership,0
TXN00343,U084,2025-11-05 22:20:56,Travel,Moody-Riley,1159.28,UPI,Casual Medical expense,0
TXN00344,U021,2025-01-30 20:24:34,Medical,Ross-Oconnor,857.79,UPI,Paid Travel bill,0
TXN00345,U068,2025-05-24 20:27:30,Travel,Webb PLC,341.55,UPI,Emotional purchase: headphones,1
TXN00346,U078,2025-09-16 18:31:19,Shopping,Jacobson Inc,1175.82,Card,Emotional purchase: pizza,1
TXN00347,U057,2025-05-02 06:06:13,Entertainment,Bowman Inc,309.72,Card,Recharged utility Hotstar,0
TXN00348,U013,2025-09-19 11:29:27,Bills,Hernandez-Clark,759.79,UPI,Bought ice cream with friends,1
TXN00349,U060,2025-03-09 08:29:22,Food,Blackwell Inc,1270.84,Card,Shopping spree for snacks,0
TXN00350,U001,2025-01-17 07:36:58,Shopping,"Ballard, Diaz and Acosta",807.51,UPI,Monthly spend on Entertainment,0
TXN00351,U075,2025-05-06 00:22:21,Shopping,Perez-Meza,1564.09,Card,Random movie ticket buy,1
TXN00352,U070,2025-08-12 16:53:39,Medical,"Walsh, Moreno and Wright",735.22,Card,Household necessity: headphones,0
TXN00353,U064,2025-01-06 06:33:24,Entertainment,"Roy, Henderson and Walker",1441.13,UPI,Shopping spree for pizza,1
TXN00354,U026,2025-06-27 07:05:19,Food,"Young, Hood and Martin",1074.68,UPI,Couldn't resist gym membership,0
TXN00355,U039,2025-07-02 01:27:18,Bills,"Mckay, Sherman and Yang",1498.38,UPI,Purchased headphones for daily use,1
TXN00356,U067,2025-09-06 08:29:10,Travel,Aguirre Group,413.22,UPI,Regular groceries purchase,0
TXN00357,U041,2025-08-22 18:48:26,Travel,"Herrera, Olson and Phillips",789.05,UPI,Recharged utility Netflix,0
TXN00358,U030,2025-10-31 01:36:51,Shopping,Harrington Group,943.76,UPI,Bought shoes on impulse,0
TXN00359,U042,2025-09-12 07:42:20,Shopping,Mitchell-Thomas,1143.03,Card,Splurged on Nike,1
TXN00360,U086,2025-04-08 17:11:02,Food,Anderson Group,1259.52,Card,Gifted movie ticket to friend,1
TXN00361,U021,2025-05-08 07:00:53,Travel,"Jones, Stewart and Franco",978.81,Card,Medical shoes expense,0
TXN00362,U010,2025-03-17 17:33:00,Food,Peterson-Patton,822.4,Card,Medical earphones expense,0
TXN00363,U020,2025-07-16 18:59:21,Entertainment,"Pierce, Thompson and Kelley",1370.63,UPI,Regular tablet purchase,0
TXN00364,U025,2025-05-11 15:13:14,Shopping,Peters Inc,1181.05,Card,Bought subscription on impulse,1
TXN00365,U030,2025-04-10 08:57:42,Food,Reeves LLC,1888.51,UPI,Extra subscription to Prime Video,1
TXN00366,U073,2025-03-20 13:28:42,Food,Hernandez-Martin,837.52,UPI,Planned buy: shoes,0
TXN00367,U091,2025-03-11 05:29:08,Entertainment,Bradshaw-Jackson,940.28,UPI,Spent on Food weekend outing,1
TXN00368,U034,2025-01-23 11:54:27,Entertainment,Owens-Hartman,1041.0,Card,Emotional purchase: pizza,1
TXN00369,U069,2025-04-17 12:02:41,Food,Garcia Inc,899.99,UPI,Bought sandwich with friends,0
TXN00370,U049,2025-07-01 16:54:37,Shopping,Taylor-Carlson,1688.58,Card,Overordered sandwich,0
TXN00371,U033,2025-06-14 22:53:24,Shopping,Arnold PLC,411.11,UPI,Spent on Entertainment weekend outing,1
TXN00372,U048,2025-03-13 00:52:02,Food,"Page, Johnson and Tate",1251.89,Card,Binge spending on Travel,1
TXN00373,U033,2025-10-09 12:53:52,Food,Willis-Anderson,262.45,Card,Planned buy: snacks,0
TXN00374,U077,2025-02-27 14:18:18,Shopping,Smith and Sons,877.59,Card,Casual Food expense,0
TXN00375,U049,2025-04-27 06:15:09,Entertainment,Hooper-Clayton,811.0,Card,Random earphones buy,0
TXN00376,U064,2025-09-07 01:50:21,Shopping,Clark Inc,232.05,UPI,Bought extra Medical,1
TXN00377,U066,2025-07-15 02:43:22,Entertainment,"Johnson, Bolton and Navarro",1076.75,UPI,Binge spending on Shopping,1
TXN00378,U074,2025-01-30 06:23:41,Bills,Gallagher LLC,82.1,UPI,Household necessity: gym membership,0
TXN00379,U031,2025-10-26 02:44:39,Shopping,Hernandez-Wolfe,1441.33,UPI,Planned buy: snacks,0
TXN00380,U060,2025-04-03 12:34:24,Shopping,"Hoffman, Webb and Schultz",1693.93,Card,Bought extra Entertainment,1
TXN00381,U009,2025-02-25 14:05:01,Shopping,Baker PLC,1008.3,UPI,Purchased gym membership for daily use,0
TXN00382,U094,2025-04-05 00:33:14,Medical,Nguyen-Shelton,1497.66,Card,Spent on Food weekend outing,0
TXN00383,U083,2025-10-31 10:22:29,Food,"Ware, Richardson and Smith",1575.42,UPI,Splurged on Swiggy,0
TXN00384,U027,2025-07-06 05:50:29,Shopping,Delacruz and Sons,1246.99,Card,Planned buy: subscription,0
TXN00385,U043,2025-04-27 07:21:54,Bills,Todd-Hall,676.49,UPI,Paid Food bill,0
TXN00386,U094,2025-10-10 17:15:05,Travel,Leon-Wright,423.48,UPI,Purchased subscription for daily use,0
TXN00387,U075,2025-10-08 03:56:27,Entertainment,Thompson-Chen,1758.91,UPI,Couldn't resist headphones,0
TXN00388,U045,2025-01-18 05:30:22,Food,Hamilton-Mendez,366.53,Card,Purchased headphones for daily use,0
TXN00389,U084,2025-02-26 06:09:31,Medical,"Morales, White and Roberts",1185.3,Card,Gifted shoes to friend,0
TXN00390,U025,2025-06-19 17:48:28,Food,Sanchez LLC,924.69,Card,Late-night burger order,0
TXN00391,U051,2025-01-19 22:33:28,Food,Patel-Brooks,398.45,Card,Couldn't resist tablet,1
TXN00392,U036,2025-09-09 19:09:17,Shopping,"Griffith, Wilson and Smith",559.93,UPI,Couldn't resist earphones,1
TXN00393,U094,2025-01-25 09:45:20,Bills,Ward Inc,644.62,UPI,Gifted tablet to friend,1
TXN00394,U035,2025-07-26 07:37:16,Medical,Smith-Macias,252.94,Card,Household necessity: shoes,0
TXN00395,U009,2025-07-29 21:02:36,Shopping,Lewis Group,727.02,UPI,Gifted shoes to friend,1
TXN00396,U015,2025-10-30 12:01:11,Entertainment,"Gross, Lane and Arnold",1078.9,Card,Bought groceries on impulse,0
TXN00397,U069,2025-01-12 14:00:45,Entertainment,Alvarado-Hampton,329.87,Card,Spent on Bills weekend outing,0
TXN00398,U072,2025-06-06 13:40:26,Shopping,Garcia and Sons,577.52,UPI,Monthly spend on Medical,0
TXN00399,U049,2025-10-16 06:37:20,Entertainment,"Clarke, Howard and Chen",1012.98,Card,Extra subscription to Prime Video,1
TXN00400,U091,2025-02-08 23:35:03,Shopping,Stone and Sons,714.1,Card,Casual Food expense,1
TXN00401,U066,2025-05-05 05:57:01,Shopping,Scott-Harrison,893.09,Card,Bought extra Travel,1
TXN00402,U024,2025-09-30 05:47:02,Bills,Harris PLC,1858.93,UPI,Bought extra Food,1
TXN00403,U011,2025-02-14 15:06:31,Food,Miller-Callahan,1803.29,UPI,Splurged on Swiggy,0
TXN00404,U004,2025-05-21 15:59:31,Medical,Gonzalez-Marshall,122.8,UPI,Paid monthly rent,0
TXN00405,U023,2025-08-19 23:17:08,Travel,Morgan-Knapp,697.84,Card,Bought insurance for subscription,0
TXN00406,U024,2025-10-02 17:26:36,Bills,Murphy LLC,1581.35,UPI,Binge spending on Medical,1
TXN00407,U047,2025-05-17 18:59:55,Medical,"Nelson, Acosta and Grant",266.55,UPI,Household necessity: groceries,1
TXN00408,U086,2025-07-23 10:28:18,Bills,Lopez LLC,822.99,UPI,Regular subscription purchase,0
TXN00409,U031,2025-06-09 18:22:16,Travel,Bean Ltd,384.57,Card,Bought pasta with friends,0
TXN00410,U023,2025-09-12 14:14:07,Bills,King Group,995.32,UPI,Medical pizza expense,0
TXN00411,U065,2025-09-14 15:25:16,Travel,"Humphrey, Torres and Owens",251.8,Card,Bought insurance for gym membership,0
TXN00412,U025,2025-11-07 10:25:06,Food,Pena and Sons,692.5,UPI,Overordered pasta,1
TXN00413,U018,2025-01-26 22:22:58,Food,Davis and Sons,478.86,UPI,Bought coffee with friends,0
TXN00414,U056,2025-11-12 07:01:22,Entertainment,Campos Inc,346.64,UPI,Planned buy: snacks,1
TXN00415,U090,2025-04-29 07:38:12,Bills,Brown Inc,1453.36,UPI,Purchased pizza for daily use,0
TXN00416,U004,2025-01-14 01:37:19,Bills,"Hawkins, Sanchez and Dixon",245.04,UPI,Essential Bills payment,0
TXN00417,U026,2025-11-02 20:10:48,Shopping,Johnson-Lynch,1120.7,Card,Binge spending on Shopping,0
TXN00418,U016,2025-04-04 05:53:47,Shopping,"Hatfield, Walker and Peters",1432.69,Card,Monthly spend on Entertainment,0
TXN00419,U057,2025-05-11 14:00:12,Medical,"Ellis, Price and Lewis",920.47,UPI,Paid monthly rent,0
TXN00420,U079,2025-06-05 11:59:00,Bills,Parks and Sons,585.35,Card,Household necessity: shoes,0
TXN00421,U011,2025-01-16 08:28:26,Medical,Ferguson Inc,1215.15,UPI,Drunk ordered subscription,1
TXN00422,U080,2025-03-14 20:18:55,Food,Martinez-Holder,572.38,UPI,Regular subscription purchase,0
TXN00423,U010,2025-06-10 12:58:46,Bills,"Hendrix, Gonzalez and Martinez",286.14,UPI,Recharged utility Hotstar,0
TXN00424,U066,2025-03-19 21:30:47,Shopping,Carter-Johnson,1808.57,UPI,Splurged on Zara,1
TXN00425,U087,2025-09-02 00:23:15,Medical,Simpson-Mayer,256.04,Card,Medical headphones expense,0
TXN00426,U049,2025-05-13 13:34:50,Food,Mayer Group,950.03,Card,Shopping spree for gym membership,1
TXN00427,U095,2025-01-27 22:56:07,Shopping,"Chan, Moreno and Davis",933.65,Card,Emotional purchase: snacks,1
TXN00428,U024,2025-09-20 12:52:40,Food,Hartman-Ferguson,243.32,Card,Couldn't resist snacks,1
TXN00429,U065,2025-05-19 14:25:20,Food,"Hill, Welch and Howard",848.13,UPI,Recharged utility Netflix,0
TXN00430,U042,2025-08-03 10:34:31,Shopping,Ward LLC,968.0,UPI,Emotional purchase: earphones,1
TXN00431,U088,2025-02-21 10:41:20,Medical,Ramirez-Holt,279.81,UPI,Casual Medical expense,1
TXN00432,U062,2025-08-02 17:36:41,Shopping,Saunders LLC,215.1,Card,Bought coffee with friends,0
TXN00433,U045,2025-09-13 14:02:22,Food,Mitchell-Richards,215.98,Card,Regular subscription purchase,1
TXN00434,U065,2025-08-01 08:55:13,Medical,"Williams, Mckinney and Perez",172.02,UPI,Saved money by avoiding Bills,0
TXN00435,U051,2025-02-21 19:26:56,Entertainment,Marks-Marquez,899.65,Card,Late-night biryani order,1
TXN00436,U087,2025-04-15 15:09:21,Bills,Davis Group,458.76,Card,Paid monthly rent,0
TXN00437,U031,2025-10-11 05:04:13,Entertainment,Williams-Hernandez,572.45,UPI,Spent on Food weekend outing,0
TXN00438,U068,2025-05-20 03:29:47,Entertainment,Glenn-Gray,1610.41,Card,Shopping spree for earphones,1
TXN00439,U004,2025-03-05 10:19:52,Medical,Walker LLC,214.24,UPI,Bought insurance for earphones,0
TXN00440,U028,2025-01-17 02:56:33,Shopping,"Brown, Carpenter and Baldwin",1741.28,Card,Shopping spree for snacks,0
TXN00441,U084,2025-01-25 06:27:12,Food,"Porter, Davis and Rivera",1080.37,UPI,Bought burger with friends,1
TXN00442,U018,2025-03-16 20:10:16,Bills,Guerrero Inc,846.0,Card,Gifted shoes to friend,0
TXN00443,U095,2025-09-14 06:01:17,Bills,"Kemp, Adams and Franco",1152.72,UPI,Random groceries buy,0
TXN00444,U060,2025-03-10 19:53:15,Food,"Cobb, Silva and Mcbride",432.48,Card,Drunk ordered headphones,1
TXN00445,U024,2025-06-20 20:41:33,Medical,"Vasquez, Jones and Burns",1997.15,UPI,Drunk ordered groceries,0
TXN00446,U068,2025-09-08 05:30:44,Entertainment,Ochoa-Robinson,975.99,Card,Late-night pasta order,0
TXN00447,U031,2025-04-14 22:20:35,Bills,Jackson Ltd,336.2,Card,Casual Shopping expense,0
TXN00448,U038,2025-07-05 04:42:04,Food,"Perkins, Jones and Leblanc",1833.36,Card,Random subscription buy,1
TXN00449,U038,2025-05-17 14:35:20,Entertainment,"Garcia, Buck and Brown",242.58,Card,Late-night pasta order,1
TXN00450,U054,2025-01-21 19:41:22,Shopping,Howard-Cole,1443.97,Card,Splurged on Zara,1
TXN00451,U064,2025-04-11 14:38:43,Travel,"Davidson, Schroeder and Webb",593.25,UPI,Binge spending on Bills,0
